96500 98888
1 143585643 619766320
1 89326767 223903716
1 201894331 6837435
1 471670972 11885327
1 649491844 143022985
1 523340660 840938155
1 36638944 610408766
1 184696005 71886120
1 786323617 126667281
1 89177118 442193776
1 792165811 679657724
1 830826009 547039047
1 887966885 195573192
1 513130517 37756514
1 344086338 678599973
1 36015544 515838132
1 982519586 997898697
1 154259328 416742345
1 923552267 131150953
1 580869315 209917943
1 962334580 50919081
1 235565896 136631229
2 19225006 430602301
1 521619271 826840643
1 702427624 983469009
1 324724555 889648858
1 11626021 125006717
1 737770632 140434246
1 211297984 494748597
1 600180825 508435816
1 394588450 211555792
1 196971465 227112228
1 589597456 874895734
1 516664463 96223398
1 487204019 82801322
1 613211384 262687513
1 236983803 197590414
1 34043004 930118126
1 12684767 591997916
1 979260972 124485796
1 560668062 137358645
1 357155689 291850236
1 408034830 719081517
1 824588273 143130220
1 499826240 416567194
1 669510737 800130126
1 309064029 823676957
1 454064142 446636803
1 672422912 352931470
1 156943419 638124617
1 460042133 779978709
1 695330627 963324662
1 958657037 726501065
1 680582428 50963474
2 694832756 831036284
1 426092638 273982699
1 463759585 189190132
1 385040835 806064012
1 823458733 486304263
1 564313262 125209282
1 327362838 134114652
1 463876180 794297228
1 379832236 164486499
1 553778321 158114949
1 425563071 110968365
1 228996362 244139288
1 183682202 212768275
1 909895643 385021614
1 58434409 500063962
1 363125073 687555715
1 96573656 201756416
1 819989724 957707047
1 706539965 25602423
1 198697485 171559310
1 371015986 520649461
1 376618487 985581878
1 878909566 440551696
1 713105303 847572192
1 917694971 471824843
1 513713895 105172325
1 316840744 530423495
1 976319168 73709849
1 77664791 435063539
1 335301346 205611072
1 657409717 74728382
1 478811200 758613091
1 100052323 99697060
1 625165230 307514417
1 503188231 293996531
1 879402728 139190842
1 352122637 453207505
1 669846681 796868571
1 887580480 143715298
1 212087542 525442952
1 506450907 88195819
1 50277877 497678977
1 803743896 644499020
1 491222319 839354943
1 744657847 722718391
1 293918993 477105829
1 288571670 798961342
1 893526593 941283658
1 834573452 460309207
2 201608122 845995135
1 106564563 615205899
1 752165534 557383696
1 421782822 853349185
1 662871457 882900810
1 804693961 432372299
1 857220586 631579757
1 583639705 674706086
1 735167716 490381621
1 966164482 995572585
1 954297324 112743603
1 356291679 9841117
1 946059031 238190207
1 277689296 642032941
1 92061285 524264664
1 653222078 767061482
1 529221228 536891700
1 482675038 66607525
1 714815371 671397657
1 953029943 286707606
1 723835946 15884167
1 415917487 265933024
1 656104049 605202776
1 144918226 187147262
1 93836163 851394643
1 380449611 157794958
1 929793353 591363230
1 565643953 15296449
1 760718662 428401643
1 503849683 466580638
1 549999731 75862229
1 38899582 388719495
1 246460861 564714342
1 29511233 719549152
1 963596607 786970400
1 918366549 814596632
1 741566899 667267952
1 391712562 121146410
1 745657580 345361746
1 382471114 773457527
1 696350099 917721390
1 965888747 656261734
1 164336531 340106475
1 976394384 337865161
1 239961961 66389461
1 838153655 148733843
1 568206267 775929838
1 384708844 521258569
1 465857928 96302581
1 682662081 289448024
1 845483232 930366603
1 259611992 759462487
1 848670722 815419858
1 136737614 134554786
2 166823645 338842180
1 64370487 690500568
1 222962297 761340242
1 981535141 839222180
1 990102421 948092791
1 773365007 20135936
1 38592572 878274788
1 137665878 348997236
1 55528136 46457532
1 618910909 772345142
1 728651085 132525332
1 94959085 396991874
1 36014475 852376518
1 117547659 524506729
1 305014300 331874711
1 913952984 4758744
1 32447346 467655040
1 543547201 795351447
1 289581113 791822089
1 407938839 460265849
2 886484468 695889368
1 556339676 257135494
1 287463008 700053353
1 672875618 164605202
1 711043274 905294210
1 312203948 909204415
1 544258496 12668277
1 907306322 963460154
1 641537711 601895768
1 33183646 519273749
1 132660025 321993167
1 273931704 912693607
1 988603701 381425868
1 37167127 897645859
1 87136605 507030137
1 902826843 484279177
1 688722956 222842740
1 572366497 184460166
1 814599644 767967083
1 997676590 398132354
1 501205643 332378367
1 783796742 607152096
1 662855283 256559323
1 878893912 970433496
1 604269943 307743916
1 361470010 142704354
1 794336769 659726831
1 583270907 918769041
1 311520364 950604940
1 441452323 80675923
1 619548151 390548132
1 959335329 241652827
1 777653657 439537557
1 115171387 802735362
1 108364787 806799609
2 398997313 503893657
1 524667878 525170964
1 3380967 989337547
1 415977219 62827326
1 682171453 633397816
1 570566875 795962848
1 316883092 887661262
1 51220885 875955395
1 673321474 422677475
1 649838619 883324538
1 180969394 715760806
1 560085023 928156760
1 559478751 475961491
1 955562536 49808864
1 186436508 259748983
1 495200285 125036448
1 200855234 77108401
1 720410981 227534459
1 302187242 855129717
1 180410996 713678786
1 51147698 84374995
1 465769255 605975470
1 132055246 540385680
1 196367681 816732775
1 869806505 709722984
1 402079203 407106290
1 988076790 908545857
1 980148929 15993566
2 636002508 268040837
1 92055371 424868066
1 405108799 933402381
1 691081485 60450350
1 711848415 404913468
1 83271145 964753327
1 583427277 44890915
1 739438402 46335803
1 390033988 181145672
1 364543345 109154524
1 401834708 592846119
1 434909082 630090433
1 64759787 791014727
1 549230618 827260498
1 576170814 699106575
1 185077171 828670719
1 330223284 757968918
1 210786661 490877524
1 931275519 879807075
1 677990067 223803665
1 462998316 279443931
1 582561891 532733942
1 165302054 180760938
1 77054791 713190352
1 224693605 942146387
1 139369930 71711789
1 541199555 347675840
1 273983707 639224381
1 437924702 774008245
1 185140201 740532282
1 908152452 151981535
1 205448574 967962489
1 43932257 221025987
1 278410884 677839153
1 938012183 286285632
1 47871966 863722093
1 468032986 790775319
1 814898539 496528054
1 252021916 894590328
1 84588521 45098133
2 426372241 678303026
1 569502561 87906626
1 623489217 410556406
1 495537651 352695869
1 371507947 992081978
1 399396643 772982026
1 252607776 3721113
1 90469635 690690525
1 199949001 878435899
1 694023810 474487813
1 215635782 31170516
1 567493784 686129939
1 499011917 762626062
1 114499787 45550975
1 379609861 721997168
1 126033062 611775670
1 320208148 937302632
1 73117763 529596657
1 867870709 387054317
1 916865701 212164413
2 307201698 381229476
1 410565634 511652827
1 345268316 423772818
1 332680749 465415302
1 151545109 896020199
1 232056346 340704270
1 186255788 517355237
1 508456516 584211577
1 695174831 137839868
1 761639435 871447925
1 459468685 731972761
1 67997670 961496642
1 586835795 349794472
1 325529951 541037548
1 94117962 85601720
1 421729541 312360487
1 517129498 322132055
1 317567773 864698016
1 937213776 106866134
2 386769749 6171974
1 736105517 865112430
1 153971245 869898658
1 820400227 621601449
1 827966852 737827582
1 359275342 764141277
1 178197046 11043135
1 185553532 244935458
1 130262810 834189955
1 535694812 964235638
1 460637345 253309980
1 38930422 114068797
1 544455474 235331651
1 830986511 97112514
1 243209959 761379250
1 344902540 511605105
1 123734921 848646951
1 823174925 804289079
1 336874153 869974557
1 240039594 371167292
1 640537844 977000275
1 405370090 236974346
1 993596911 550444105
1 146339745 663318400
1 366498155 751391489
1 57979783 301615721
1 738487521 97264365
1 938986352 833779908
1 85252701 470553158
1 303741255 203622444
1 92839958 288046384
1 809952132 114127838
1 422523409 415493012
1 690975931 433887919
1 359276752 787839147
1 44715921 507164953
1 611000129 959851796
1 717800414 655912899
1 197994211 236535074
1 278625490 137238548
1 726348195 437063817
1 951538268 985929645
1 649433017 154317596
1 535605439 816648696
1 654998007 550329127
1 249837451 687509072
1 415708894 848056345
1 115795684 143833962
1 90236019 266295129
1 870000101 23028731
1 343930591 208443791
1 473125914 842775404
1 474869396 873684898
1 343971153 97190747
1 907743018 506053816
1 677646595 893520702
1 28030770 252706206
1 831701789 440909400
1 531567791 527891817
1 119688946 5895339
1 137992602 545280210
1 900109510 58703680
1 93921104 924492961
1 523699216 424737906
1 801666410 87930170
1 463896914 349794988
1 361317603 728683552
1 781449578 606050972
2 770723240 71619623
1 179099966 508539115
1 104986629 71694347
1 775429198 353255721
1 406431557 897181039
1 239557652 506597617
1 40327323 323968856
1 908421846 30214130
1 784279917 930918311
1 226024494 688077693
1 734893158 963831187
1 341208093 696060139
1 519371258 699191798
1 588986992 145224099
1 115699300 85434565
1 834466018 447644547
1 259992272 353872437
1 391165554 665001189
1 410471330 867147724
1 613849069 242841073
2 623281622 861969466
1 9848655 170103766
1 288756503 964987348
1 42015069 418123398
1 26848280 853433246
1 395539931 23227783
1 427970810 982669867
1 675293543 481384
1 708183740 89746506
1 77274279 668684365
1 33334535 553276456
1 545310177 715423090
1 122391584 331975618
1 400904360 136356459
1 649027150 129866937
1 694523854 81771311
1 436321768 396278849
1 612848380 811151648
1 345622181 721709510
1 347091406 792653968
1 839943193 160727951
1 359323846 431864358
1 921675288 797019605
1 36759480 927247180
1 255954999 425923252
1 45447454 124159624
1 682142122 494936768
1 882513507 527940898
1 132960083 715595610
1 598500529 977966933
1 523934588 85667816
1 375513263 944456355
1 166694659 318458125
1 120742070 732902653
1 932474326 553319854
1 569509203 199538720
1 44849790 23660433
1 50099890 215261606
1 128257249 338980933
1 321106423 209246450
1 450562745 580715893
1 225064009 932096896
1 75056396 899946783
1 606402144 990929193
1 852291023 739298071
1 81281128 292318804
1 955961900 171985024
1 397387713 14128799
2 242119378 966358628
1 338636164 419322376
1 2455302 464071421
1 555760413 258880488
1 993100474 589740612
1 769190327 723249527
1 122774202 881711894
1 986657266 27431175
1 798865211 459840233
1 317952568 889496640
1 259237620 555338155
1 245984651 150987460
1 436496972 193448830
1 773630177 536385901
1 326171808 591309912
1 160581346 651221590
1 466392265 132464883
1 846040392 704620135
1 391283201 701832093
2 345978830 627963381
1 676050675 47718448
1 222360539 592033193
1 534497865 174500232
1 483729954 469227914
1 24200539 302523199
1 984524447 540880594
1 113815214 70329377
1 793649447 638302790
1 655794635 54354041
1 15650703 841338965
1 455837147 973739358
1 121916219 139472073
1 286320685 828383515
1 946025854 35089437
1 464933352 589339278
1 509333291 494804895
1 967895828 236555171
1 76978458 430261621
1 38462962 640381743
1 396536665 949972014
1 115551087 534880899
1 111654665 472225755
1 680616438 622569544
1 989054880 167435311
1 734149 246918939
1 186224174 986018739
1 138408230 88289065
1 317826357 708730588
1 167701038 52800802
1 826287762 434649363
1 775660082 86239462
1 791281410 847915646
1 610591662 182692799
1 482073069 539249130
1 757343231 325086226
1 573411857 573956510
1 59302211 845805225
1 373529033 600736028
1 125705400 399727730
1 995764023 465873490
1 921565714 102893034
1 538730296 649029120
1 901179342 712017281
1 563609803 39592104
1 692419417 72237004
1 871350095 883036350
1 14001058 33042861
1 292475622 47710971
1 278832414 320042922
1 459394256 835549627
1 759707320 256140756
1 68498608 997848442
1 67563986 115020595
1 718796881 16643170
1 119879376 473011546
1 131765830 325643331
1 345353842 506703231
1 538451085 251297137
2 219105470 364158263
1 964386403 383191312
1 630636213 64012524
1 229252102 454415596
1 849541570 773881734
1 541730853 332761669
1 973727330 255340101
1 235777965 612929040
1 451646450 614676652
1 795627583 879601259
1 429433467 943225949
1 416322280 626838034
2 108897930 384420844
1 458260371 898675833
1 17270924 155105901
1 619890824 61907371
1 705670317 441814016
1 934776998 954127581
1 619838176 970031013
1 890418986 251340337
1 296369 686106489
1 134026698 462324739
1 535650244 215181262
1 851480253 145072210
1 955870999 791695564
1 797396135 538883665
1 81793194 101656056
1 934376144 304920275
1 145695389 364023921
1 165458546 663438335
1 333471898 877354663
1 999906974 22469174
1 965001711 987254633
1 629753987 121342024
1 957294509 301329439
1 950948382 809133878
1 647095826 675337752
1 624540614 901516609
1 858333305 5695167
1 439428120 65129385
1 835781204 284160601
1 3543817 17347359
1 807779604 107671741
1 25069243 17929445
1 770099980 979401969
1 514667185 740226757
1 730507363 473240042
1 827767102 882618048
1 737655577 147167086
1 264315227 349838193
2 554884747 573947555
1 81699935 888757112
1 522540720 74227035
1 624183023 186451966
1 435047621 811031759
1 795055174 642036362
1 232210481 783767568
1 672309788 599140049
1 97263633 60781620
1 302560948 48060587
1 282422890 535630938
1 123293650 460613351
1 122958096 470429636
1 17777897 878845102
1 106040582 398591820
1 112236102 654502826
1 448089300 959198718
1 929829527 199339648
1 138861204 318509917
1 112787750 981611105
1 220778554 566393640
1 339936958 806930664
1 869648022 193582850
1 117288194 20172259
1 325090961 398362137
1 125563199 157239170
1 355636206 523703219
1 459309034 550707120
1 337151032 81028969
1 768329244 490434497
1 71218557 260369629
1 211133706 881211898
1 36590641 237053754
1 14029424 362306576
1 367440189 197266329
1 270842449 176687281
1 291564031 906470210
1 254640812 606197391
1 126648998 19372365
1 707670107 47051263
1 445664358 5387817
1 755423214 267615212
1 436177041 465840876
1 286087622 851755899
1 131064209 63895997
1 557805931 278163162
2 462901853 805673937
1 676632628 31646509
1 177479405 41574152
1 143205411 110131546
1 233632498 61287170
1 989687528 62932012
1 421374749 437317215
1 382315402 303889590
1 91638202 210464693
1 735763901 773044681
1 19151780 554397988
1 198731617 745215834
1 60051492 761090532
1 334976713 398976604
1 331138060 307245043
1 110975420 941056922
1 386251480 33043126
1 133972609 553250916
1 672504637 371978476
1 242820466 864642762
1 960951926 641994842
1 415551915 357193939
1 755291475 200961486
1 102883415 230198648
1 289123329 687780989
1 350352495 121707038
1 860383912 110508664
1 500828281 432506174
1 351603955 325653719
1 928131488 577685586
1 482386766 723608737
1 602130389 855481837
1 672457941 587158804
1 788012406 592856593
1 995685189 81372677
1 502942347 456391437
1 323112973 721077595
1 148305375 487407105
1 417618865 736684237
1 511277872 965123057
1 437551849 949918815
1 805341242 573805831
1 789694516 739770530
1 843669121 859879153
1 145777414 388113027
